,name,wiki_bool,wiki_length
18939,Khalid Mustafa Economics,False,0
18940,"Бондарь Александр Викторович, Aleksander Bondar",False,0
18941,Jakov Gelo,False,0
18942,Kinga Nyíri,False,0
18943,Doris Geide Stevenson,False,0
18944,Monika Czerwonka,False,0
18945,Gregor Kastner,False,0
18946,Utpal Kumar De,False,0
18947,Abdallah Dah,False,0
18948,Coskun Kucukozmen,False,0
18949,Yaw Bonsu Osei-Asare,False,0
18950,Tahir Suleman,False,0
18951,Prof. dr hab. Janusz Wywial,False,0
18952,Shin-Ichi Nishiyama,False,0
18953,Journals of Economics and Business Mulawarman (JEBM),False,0
18954,Kristof Gergely,False,0
18955,Rajesh K Rai,False,0
18956,Olivier J. Wouters,False,0
18957,J. Scott Holladay,False,0
18958,Andrea Di Liddo,False,0
18959,Leonardo Rezende,False,0
18960,Grace Hampson,False,0
18961,Gustavo Britto,False,0
18962,Salah Nusair,False,0
18963,Darwanis,False,0
18964,Hennie van der Veen,False,0
18965,Péter Merész,False,0
18966,Abdulqader Jighly,False,0
18967,John Parman,False,0
18968,mohammad Hossein basiri,False,0
18969,"S.M. Wangia OR Sabina Mukoya-Wangia, PhD",False,0
18970,Sarah Flèche,False,0
18971,Kovtun Natalia,False,0
18972,Dr Fuadah Johari,False,0
18973,Xiaojian Zhang,False,0
18974,Ana-Madalina Potcovaru,False,0
18975,Kamaljit Kaur Sangha,False,0
18976,andrej udovc,False,0
18977,Ivana Domazet,False,0
18978,Jean-Christophe Plantin,False,0
18979,Ruben Bibas,False,0
18980,Alexei Alexandrov,True,240
18981,R.K.Grover  Raj Kumar Grover,False,0
18982,José Manuel Ramírez Hurtado,False,0
18983,prof. Krzysztof Borodako,False,0
18984,Leticia Arroyo Abad,False,0
18985,herath madana bandara,False,0
18986,Ka Phaydanglobriayao,False,0
18987,Jacob Novignon,False,0
18988,Ruperto Majuca,False,0
18989,Nemanja Berber,False,0
18990,Marinas Marius Corneliu,False,0
18991,Marco Veronese Passarella,False,0
18992,Alexander Sebald,True,2278
18993,Christopher T Conlon,False,0
18994,Yehuda Klein,False,0
18995,Suyanto Suyanto,False,0
18996,Mamata Swain,False,0
18997,Josean Garrués Irurzun,False,0
18998,"Демченко Елена Владимировна, Dzemchanka  Alena",False,0
18999,"Isaac Shinyekwa, PhD",False,0
19000,Maria Gallego,False,0
19001,Lazányi János,False,0
19002,ROHANA KAMARUDDIN,False,0
19003,Clara Costa Duarte,False,0
19004,Syed Arsalan Jawed,False,0
19005,Oksana Leukhina,False,0
19006,María A. Naranjo,False,0
19007,Erik Figueiredo,False,0
19008,Hasan Yilmaz,False,0
19009,Kemal Kozarić,True,3566
19010,John Eakins,True,6652
19011,Prof.Dr. H.Şaduman Okumuş,False,0
19012,Harry Pavlopoulos,False,0
19013,Carl Magnus Bjuggren,False,0
19014,Jean-Paul CARVALHO,False,0
19015,Massimiliano Nuccio,False,0
19016,Ankita Gandhi,False,0
19017,Gregory Yom Din,False,0
19018,Ahmet Atil Asici,False,0
19019,Matteo Lippi Bruni,False,0
19020,María Cecilia Dedios Sanguineti,False,0
19021,Micaela Antunes,False,0
19022,"Michael Dolislager, PhD",False,0
19023,SAMUEL ISITOR,False,0
19024,Pawel Marszalek,False,0
19025,Jacob Dearmon,False,0
19026,Zdravka Aljinovic,False,0
19027,Zulkefly Abdul Karim,False,0
19028,José M. Grisolía,False,0
19029,Serdar Kenan Gül,False,0
19030,Miklós Hajdu,False,0
19031,Cristiana Doina TUDOR,False,0
19032,Pedro (Pete) A. Alviola IV,False,0
19033,Dolapo Enahoro,False,0
19034,Miklós Ferenczi,False,0
19035,Robert Duval Hernández,False,0
19036,Jing Liu,True,206
19037,Irene Tzouramani,False,0
19038,Юрий Артемович Егупов / Yuriy YEGUPOV,False,0
19039,Kean Fan Lim,False,0
19040,Grammatoula Papaioannou,False,0
19041,Mario Catalano,False,0
19042,Arzu Akkoyunlu Wigley,False,0
19043,Fatchur Rohman,False,0
19044,Montserrat Llonch,False,0
19045,Committee for Economic Development Australia,False,0
19046,ANAMARIA CIOBANU,False,0
19047,Alexey O. Kazakov,False,0
19048,"Jefferson T. Davis, Ph.D. CPA CISA",False,0
19049,Елена Жихор,False,0
19050,Jon Rezek,False,0
19051,Behrooz Gharleghi,False,0
19052,Benjamin Marx,False,0
19053,Virginia Kleist,False,0
19054,Lucia Mangiavacchi,False,0
19055,Ivan De Noni,False,0
19056,Bálint Medgyes,False,0
19057,Xiaobo He,False,0
19058,Ernesto Pasten,False,0
19059,Toni Rodon,False,0
19060,Yuan Shen,False,0
19061,Alex Mandilaras,False,0
19062,G.C. Pentzaropoulos,False,0
19063,Ryszard Ławniczak,False,0
19064,Alina Georgiana Profiroiu,False,0
19065,Witsanu Attavanich วิษณุ อรรถวานิช,False,0
19066,Shahid Ashraf,True,11237
19067,Sandra Sookram,False,0
19068,benjamin h. liebman,False,0
19069,Marcelin Joanis,False,0
19070,U-Primo Rodriguez,False,0
19071,Hal Giuliani Gordon,False,0
19072,Cristian Valeriu Toma,False,0
19073,Ousama Ben-Salha,False,0
19074,"Лещиловский Петр Викентьевич, Piotr Leshchilovsky",False,0
19075,Наталя Ярошевич / Natalya Yaroshevych,False,0
19076,Árpád Némethy,False,0
19077,Vipul Bhatt,False,0
19078,Murat Kurt,False,0
19079,Laura Puzzello,False,0
19080,"Monica Violeta Achim,                              Prof. Dr. Habil.",False,0
19081,Igor Kotlan,False,0
19082,Aleksandr V. Gevorkyan,False,0
19083,Heszberger Zalán,False,0
19084,Pinar Keskin,False,0
19085,Tran Dinh Khoi Nguyen,False,0
19086,Angel DE LA VEGA NAVARRO,False,0
19087,Nicu Marcu,False,0
19088,Zoltan Szatmari,True,280
19089,Risha Gidwani-Marszowski,False,0
19090,Tünde Petra Szabó,False,0
19091,John P. Watkins,False,0
19092,Weishu Liu (刘维树),False,0
19093,Martin Rode,False,0
19094,  Godwin Chukwudum Nwaobi,False,0
19095,Jan Czarzasty,False,0
19096,Jozsef Kupai,False,0
19097,Shmuel Abramzon,False,0
19098,Haisen Zhang,False,0
19099,luigi bosco,False,0
19100,Suzanne O'Keefe,False,0
19101,Leela Barham,False,0
19102,"Немировская, Анна Валентиновна (Anna Nemirovskaya)",False,0
19103,Nadeem Naqvi,True,5633
19104,Sotiris Papaioannou,False,0
19105,Christopher Spencer,True,344
19106,Károly Hercegfi,False,0
19107,Валерій Понікаров,False,0
19108,shengwei yao,False,0
19109,Marco Di Cataldo,False,0
19110,Phillip O'Neill,True,208
19111,Geir Godager,False,0
19112,Juwaidah Sharifuddin,False,0
19113,Marco Castellani,True,216
19114,felipe balmaceda,False,0
19115,Rebecca McDonald,False,0
19116,Andrey Bronevich,False,0
19117,Michael Gunderson,False,0
19118,Sarah Jacobson,True,7532
19119,Stella Kyvelou,False,0
19120,Gabriel Natividad,False,0
19121,Yun Jeong Choi,False,0
19122,Christian Dippel,False,0
19123,Ryan A. Compton,False,0
19124,Clara I. Gonzalez,False,0
19125,Мария Ефремова,False,0
19126,Shivendra Kumar Srivastava,False,0
19127,Cleopatra Bardaki,False,0
19128,Sayem Ahmed,False,0
19129,Michał Głuszak,False,0
19130,Hisahiro Naito,False,0
19131,Hari Katuwal,False,0
19132,Kabir Kayode Salman (Salimonu),False,0
19133,Marek Golen,False,0
19134,"Є.В.Хлобистов, Е.В.Хлобыстов, Ievgen Khlobystov, E.Hlobystov,",False,0
19135,Vivekananda Mukherjee,False,0
19136,Людмила Маніна,False,0
19137,Hunor Sántha,False,0
19138,agnese leonello,False,0
19139,Shane Sanders,False,0
19140,Cristiano Aguiar de Oliveira,False,0
19141,Dionissi Aliprantis,False,0
19142,Elena Vakulenko,False,0
19143,Wondwesen Tafesse,False,0
19144,Günther Rehme,False,0
19145,Anjali Raja Beharelle,False,0
19146,Боринець Станіслав Якович  / Stanislav Borynec / Боринец Станислав Яковлевич,False,0
19147,Liliana Proskuryakova,False,0
19148,"Бокун Наталия Чеславовна, Natallia Bokun",False,0
19149,Brett Saperstein,False,0
19150,Filomena Garcia,False,0
19151,Oscar Melo,False,0
19152,Bola Awotide,False,0
19153,Caroline Clarke,False,0
19154,Hui Bu （部慧）,False,0
19155,Chiara Binelli,False,0
19156,PRASERT CHAITIP Ph.D.,False,0
19157,Guo Li,True,4186
19158,Sheng Gao,False,0
19159,Vassily Gorbounov,False,0
19160,Laurentiu-Dan Anghel,False,0
19161,Anton Bekkerman,False,0
19162,Mihai TICHINDELEAN,False,0
19163,Samarth Vaidya,False,0
19164,Jan Brzozowski,False,0
19165,Piotr Tworek,False,0
19166,Sergey Zykov,False,0
19167,Tat'jana Koroleva ; Королева Татьяна Сергеевна,False,0
19168,Jagdeep Singh,True,763
19169,Usenobong Friday Akpan,False,0
19170,Ilya Rahkovsky,False,0
19171,Pascal Ghazalian,False,0
19172,Gorm Kipperberg,False,0
19173,Nicholas Rohde,False,0
19174,Abiodun O. Folawewo,False,0
19175,Khalid abu-ismail,False,0
19176,Mats Nilsson,True,27660
19177,timbul hamonangan simanjuntak,False,0
19178,Goran Buturac,False,0
19179,Kevin Novan,False,0
19180,Wei Dai,True,11352
19181,Ben Ferrett,False,0
19182,Marc Möller,False,0
19183,Tulus Suryanto,False,0
19184,Shahina Amin,False,0
19185,Rey Hernandez-Julian,False,0
19186,Julie Trivitt,False,0
19187,Djula Borozan,False,0
19188,Elena Meliá Martí,False,0
19189,Zoltán Kiss,True,322
19190,Zareh Asatryan,False,0
19191,"Olena Derevianko, Елена Деревянко, Олена Георгіївна Дерев'янко ORCID ID 0000-0002-1857-2862",False,0
19192,Dmitri Piontkovski,False,0
19193,Komsan Suriya,False,0
19194,Bozo Draskovic,False,0
19195,Marcel Smolka,False,0
19196,Jason Shafrin,False,0
19197,Apostolos Kritikopoulos,False,0
19198,Beomsoo Kim,False,0
19199,Ramona Igret,False,0
19200,Karen Geurts,False,0
19201,Vlatka Bilas,False,0
19202,Noh-Sun Kwark,False,0
19203,Pavlo Kukhta,False,0
19204,Toby Daglish,False,0
19205,Aisling Swaine,True,9655
19206,Xavier Vilà,False,0
19207,Vojtěch Merunka,False,0
19208,CALOIAN FLORENTIN,False,0
19209,Zsuzsanna K Szabo,False,0
19210,Beata Stępień,False,0
19211,Nikola Fabris,False,0
19212,Marko Kolaković,True,2349
19213,Laila El-Zeini,False,0
19214,Павел Рудник (Pavel Rudnik),False,0
19215,Харченко Тетяна Борисівна/Tatiana Kharchenko,False,0
19216,Лев Михайлович Крюков,False,0
19217,Muhammad Sholahuddin,False,0
19218,Daria Mendola,False,0
19219,Папковская Пелагея Яковлевна,False,0
19220,Paolo Postiglione,False,0
19221,"Валерій Вікторович Немченко (Nemchenko Valeriy, Немченко Валерий Викторович)",False,0
19222,A.V.Manjunatha,False,0
19223,Amy Hietapelto,False,0
19224,Jing Zhang,True,201
19225,"Paweł Smaga, PhD",False,0
19226,Dylan Rassier,False,0
19227,Jerzy Michnik,False,0
19228,"Soleiman Mohammadi Limaei, PhD",False,0
19229,Kayo Tajima,False,0
19230,Antoine Decoville,False,0
19231,Darjan Karabasevic Ph.D.,False,0
19232,Szlávecz Ákos,False,0
19233,Stanislav Klazar,False,0
19234,"Кузьменко Галина Семеновна, Galina Kuzmenko",False,0
19235,Simone Pellegrino,False,0
19236,Benedek Izsó,False,0
19237,Ian Hamilton,True,1364
19238,Birsen Can Demirdogen,False,0
19239,Григорьева С.А.,False,0
19240,Lukasz Rachel,False,0
19241,Graciana Rucci,False,0
19242,Irene Powell,False,0
19243,"Osei-Assibey, Eric",False,0
19244,Phan Thi Thuc Anh,False,0
19245,Pascal FAVARD,False,0
19246,mutlu yuksel,False,0
19247,Zhentao Shi,False,0
19248,Todd C Neumann,False,0
19249,Natalya Ketenci,False,0
19250,Theophilus Fadayomi,False,0
19251,Hui He,True,193
19252,Eric Sarpong,False,0
19253,EMILIA MIOARA CAMPEANU,False,0
19254,Paul Adjei Kwakwa,False,0
19255,Emilia Sicakova-Beblava,True,272
19256,Ye-Rong Du,False,0
19257,Mathew S. Isaac,False,0
19258,Dr. A. Makochekanwa,False,0
19259,Fabio D'Orlando,False,0
19260,Hossein safari,False,0
19261,Radoslav Delina,False,0
19262,Olha Krasovska,False,0
19263,MORI KOGID,False,0
19264,Serkan Ozbeklik,False,0
19265,Nan Li,True,188
19266,Nasir Iqbal,True,1970
19267,David Burgalassi,False,0
19268,Robert Tomanek,False,0
19269,Peng Wang,True,259
19270,Jamin Speer,False,0
19271,Thorhildur Ólafsdóttir,False,0
19272,Yanhong Zhang,False,0
19273,Eduardo Zambrano,True,3418
19274,Roxana Stegerean,False,0
19275,Mario Gonzalez Flores,False,0
19276,katarzyna szarzec,False,0
19277,Paola De Agostini,False,0
19278,Daniel Sanches,False,0
19279,"NN Pisaruk (Писарук, Николай Николаевич)",False,0
19280,Tri Bastuti Purwantini,False,0
19281,Mulan Ma,False,0
19282,Juan Carlos Parra,False,0
19283,Patrick L. Warren,False,0
19284,Kairat Mynbaev,False,0
19285,Gábor Csernák,False,0
19286,Uluc Aysun,False,0
19287,William McCausland,False,0
19288,Yu Fu,True,1976
19289,Vilija Joyce,False,0
19290,Gianluca Grilli,False,0
19291,Luke Oyesola Olarinde,False,0
19292,Jeffrey Sommers,False,0
19293,Richard Afriyie Owusu,False,0
19294,Henrik Glimstedt,False,0
19295,"Герасенко Владимир Петрович, Vladimir Herasenka",False,0
19296,Sangeeta Shroff,False,0
19297,Fabio Manca,False,0
19298,Irina-Maria Dragan,False,0
19299,Andrey Stoyanov,False,0
19300,Simon Porcher,False,0
19301,Mohsen Barouni,False,0
19302,Zaleha Mohd Noor,False,0
19303,Keldon Bauer,False,0
19304,Domenico Ferraro,False,0
19305,Edgardo Sica,False,0
19306,Anthony Howell,True,724
19307,Elias K  Shukralla,False,0
19308,Julia Berazneva,False,0
19309,Dr Qaisar Ali Malik,False,0
19310,Chris Schilling,True,296
19311,Christian Deutscher,False,0
19312,Jiří Witzany,False,0
19313,Minyue Dong,False,0
19314,Shui Ki Wan,False,0
19315,Anjum Siddiqui,False,0
19316,Prabal De,False,0
19317,Mario Scerri,False,0
19318,Slavic Agnes,False,0
19319,Obie Porteous,False,0
19320,Meghdad Jourgholami,False,0
19321,Yusnidah Ibrahim,False,0
19322,Pulin B. Nayak,False,0
19323,Anna Ujwary-Gil,False,0
19324,Huszak Arpad,False,0
19325,Andrea Ciccarelli,False,0
19326,Charles Sims,True,867
19327,Paun Cristian,False,0
19328,Pedro Brinca,False,0
19329,Ciro Avitabile,False,0
19330,Gorkem Celik,False,0
19331,Tao WANG (Associate Professor),False,0
19332,donald sparks,False,0
19333,Ken-Ichi Shimomura,False,0
19334,Ronen Gradwohl,False,0
19335,Katalin TANCZOS,False,0
19336,Елена Геннадьевна Галицкая,False,0
19337,F Chatzitheodoridis,False,0
19338,Luis Mendes,False,0
19339,Paolo Coletti,False,0
19340,John Jairo Garcia Rendón,False,0
19341,Jianlin Wang,False,0
19342,Julian Boulanger,False,0
19343,Andreu Turro,False,0
19344,Dzmitry Kruk,False,0
19345,Andrei Korbut,False,0
19346,"Kolechkina Ludmila, Л М Колєчкіна, Колечкіна, Koliechkina Ludmila, Колечкина Людмила,",False,0
19347,Julie Mueller,False,0
19348,Magda Fontana,False,0
19349,Jean-Baptiste Simon Combes,False,0
19350,Andrew McGee,True,935
19351,Renata Orłowska,False,0
19352,Mekhail Mustak,False,0
19353,Hyrije Abazi-Alili,False,0
19354,Abhijit Sengupta,False,0
19355,Oluwakemi Adeola Obayelu,False,0
19356,EMRE OZSOZ,False,0
19357,Poudou Jean-Christophe,False,0
19358,Corrado Macchiarelli,False,0
19359,Agnieszka Poczta-Wajda,False,0
19360,Elena R. Loubenets,False,0
19361,Xinwei Ma,False,0
19362,Oluyele Akinkugbe,False,0
19363,Bassem Kamar,False,0
19364,Голик Вадим Сергеевич,False,0
19365,Deming Wu,False,0
19366,John B. Chilton,False,0
19367,Elżbieta Kubińska,False,0
19368,Julius orebiyi,False,0
19369,Cong Sun,False,0
19370,Atif Latif,False,0
19371,Patrick McAlvanah,False,0
19372,Callum Williams,True,2821
19373,Victoria de Menil,False,0
19374,Svetlana Klimova,False,0
19375,Esterov,False,0
19376,Faruk ÜLGEN,False,0
19377,Bagi Péter,False,0
19378,Mikhail Sukharev,True,1426
19379,Ondrej Dvoulety,False,0
19380,"L.G. Burange, (M.A.,M.Phil.,Ph.D.)",False,0
19381,César Sosa-Padilla,False,0
19382,Philipp Sadowski,False,0
19383,Noermijati Noermijati,False,0
19384,Dr.Praveen Kumar verma,False,0
19385,"Sergiy Nikolaychuk; Ніколайчук, Сергій",False,0
19386,Svetlana Absalyamova,False,0
19387,Ekrame Boubtane,False,0
19388,Yiwen Gao,False,0
19389,belkacem laabas,False,0
19390,Chris Brav,False,0
19391,Karoly Veszpremi,False,0
19392,Ida A. Mirzaie,False,0
19393,George R. Crowley,False,0
19394,Eric Danan,False,0
19395,H.D. Wang,False,0
19396,Tarun Jain,True,5176
19397,Lara Bartocci Liboni,False,0
19398,Piotr Arendarski,False,0
19399,Seifallah Sassi,False,0
19400,Anuja Agrawal,False,0
19401,Alexey Kushnir,False,0
19402,Raphael Gitau,False,0
19403,KENAN OK,False,0
19404,Hilaliyah Trie Rama Dhanty,False,0
19405,Fathi Ali,False,0
19406,Zoltán Prekopcsák,False,0
19407,Fabian Slonimczyk,False,0
19408,Aida Toma,False,0
19409,Wendy Campione,False,0
19410,Jayant Vivek Ganguli,False,0
19411,Catalin Postelnicu,False,0
19412,Carly Urban,False,0
19413,Corina Gavrea,False,0
19414,C. Justin Cook,False,0
19415,Aydogan Ulker,False,0
19416,Monica Plechero,False,0
19417,Michael C. Bailey,False,0
19418,Agnieszka Alinska,False,0
19419,Dilek Soysal,False,0
19420,Jarosław Woźniczka,False,0
19421,Erik Meyersson,False,0
19422,Aparna Lhila,False,0
19423,Anna Lis,False,0
19424,Zoltán Ádám Tamus,False,0
19425,Gustav Kjellsson,False,0
19426,Annika Lindskog,False,0
19427,Yulia Lezhnina,False,0
19428,Aleksey Buzmakov,False,0
19429,George Zestos,False,0
19430,Велесько Евгений Иванович,False,0
19431,Jesús Mirás Araujo,False,0
19432,"Mine Gungormusler, Ph.D.",False,0
19433,Сергей Вячеславович Веселов,False,0
19434,Garrick Small,False,0
19435,Drew Arnold,False,0
19436,Mostafa Monzur Hasan,False,0
19437,Eric B. Schneider,False,0
19438,Tamas Csoknyai,False,0
19439,Bence Kovari,False,0
19440,Adang Agustian,False,0
19441,Anton O. Belyakov,False,0
19442,Roee Teper,False,0
19443,Oskar Nupia,False,0
19444,Ben Etheridge,False,0
19445,Andre Hofmeyr,False,0
19446,Horacy Dębowski,False,0
19447,Logan Rangasamy,False,0
19448,Francesco Marchionne,False,0
19449,Wenping Liu (刘文平),False,0
19450,Towa Tachibana,False,0
19451,Christopher Goetz,False,0
19452,Mirela Mihić,False,0
19453,Khan Masood Ahmad,False,0
19454,Nazrul Hisyam Ab Razak,False,0
19455,Rob Nijskens,False,0
19456,"Зубик Дмитрий Валентинович, Dzmitry Zubik",False,0
19457,Michio Naoi,False,0
19458,Anuprita Patkar,False,0
19459,Tom Lahti,False,0
19460,Germana Giombini,False,0
19461,Robert Bray,True,13880
19462,Béla Barabás,True,3411
19463,Mitsuru Igami,False,0
19464,Linda H Chen,False,0
19465,Endre Bjørndal,False,0
19466,Juan Pedro Schmid,False,0
19467,Petr Houdek,False,0
19468,Ruth Hartley,False,0
19469,Olga Buzskaya,False,0
19470,Prof. Sankar Kumar Bhaumik,False,0
19471,E.R. Magaril (Магарил Елена Роменовна),False,0
19472,Jason R. Blevins,False,0
19473,Tímea Novák-Szabó,False,0
19474,Tuomas Malinen,False,0
19475,Spencer Bastani,False,0
19476,Verónica Escudero,False,0
19477,Konstantinos Papaspyropoulos,False,0
19478,Dr. Rehmat Ullah Awan,False,0
19479,Ovidiu BORDEAN,False,0
19480,Oliver Bush,False,0
19481,Mikael Cäker,False,0
19482,Noble Nweze,False,0
19483,Hidayat Amir,False,0
19484,Anna Trzcieniecka-Green,False,0
19485,"Марія Флейчук/Mariya Fleychuk, Professor of Economics",False,0
19486,Andrew Pickering,True,11723
19487,Ірина Чмутова (Iryna Chmutova),False,0
19488,Ariel Zetlin-Jones,False,0
19489,Sander Hoogendoorn,False,0
19490,Kartib Bayu,False,0
19491,Mary Merva,False,0
19492,mohammad Boomeri,False,0
19493,Richard Fulton Pollock,False,0
19494,Özgür Özpeynirci,False,0
19495,Vesna Babić-Hodović,False,0
19496,Tamás Krámer,False,0
19497,Connan Snider,False,0
19498,Julien Etienne,False,0
19499,Mirko Abbritti,False,0
19500,Athina Economou,False,0
19501,Alexander Cassuto,False,0
19502,Sara Helms,False,0
19503,debasri mukherjee,False,0
19504,Fabrício José Missio,False,0
19505,Sigrid Lise Nonås,False,0
19506,Saeid Abbasian,False,0
19507,RAZVAN-ANDREI Corbos,False,0
19508,Jovan Zubović,False,0
19509,Mian Huang,False,0
19510,"Румянцева Оксана Игоревна, Oksana Rumyansava",False,0
19511,Grigory Rybnikov,False,0
19512,Gábor Wiener,False,0
19513,Francis Vitek,False,0
19514,Rasyad A. Parinduri,False,0
19515,Jinhu Li,False,0
19516,Francesco Scervini,False,0
19517,Maximilian Kasy,False,0
19518,Magdalena Stefańska,False,0
19519,Jeff Luckstead,False,0
19520,Jan Holecy,False,0
19521,Zhaolin Hu,False,0
19522,Pedro Noguera Méndez,False,0
19523,Julio Revuelta,False,0
19524,Catalina Crisan,False,0
19525,Mihai Orzan,False,0
19526,Nathaniel Jensen,False,0
19527,Jessica Van Parys,False,0
19528,abderrezzak benhabib,False,0
19529,JOHN PAPANASTASIOU,False,0
19530,James Hilger,False,0
19531,Çiğdem Kentmen Çin,False,0
19532,Tom Drake,True,7940
19533,Takumi Naito,False,0
19534,katarzyna stankiewicz,False,0
19535,Ekaterina Antipova (Екатерина Антипова),False,0
19536,Jordi Lopez-Tamayo,False,0
19537,Justin Dubas,False,0
19538,Katarzyna Metelska-Szaniawska,False,0
19539,Mohammed Shuaibu,False,0
19540,Faqin Lin,False,0
19541,Sándor Baranya,False,0
19542,Roberto Ramos Magdaleno,False,0
19543,Mehmet Kaytaz,False,0
19544,Hiroyuki Obari,False,0
19545,Jian Lin,False,0
19546,Toke Fosgaard,False,0
19547,Dr. Samy Mahmoud Hamed Sayed,False,0
19548,Kevin T. Schnepel,False,0
19549,Xian-Ming Gu,False,0
19550,Jelena Titko,False,0
19551,Matthew G. Nagler,False,0
19552,Alexei Pirkovskii,False,0
19553,Joshua R. Hendrickson,False,0
19554,Kelly S Ragan,False,0
19555,Daniela Grieco,False,0
19556,Aceleanu Mirela Ionela,False,0
19557,Marcel Boldorf,False,0
19558,Eduard Ponarin,False,0
19559,Juan Carluccio,False,0
19560,Russell Rhine,False,0
19561,Ilias Kapoutsis,False,0
19562,laura Sabani,False,0
19563,Ghozali Maski,False,0
19564,Edward J. Egan,False,0
19565,Lumengo Bonga-Bonga,False,0
19566,Alkis Henri Otto,False,0
19567,Anna Lebedeva,True,3240
19568,Taehyun Ahn,False,0
19569,Robert Horn,True,1648
19570,Mauricio Vaz Lobo Bittencourt,False,0
19571,Gioia Buckley,False,0
19572,Anna Burgerné Gimes,False,0
19573,raghdh mahmoud,False,0
19574,Moqi Groen-Xu,False,0
19575,Md Taher Billal Khalifa,False,0
19576,Milena Tsvetkova,False,0
19577,Miraç Eren,False,0
19578,Daniela Gwiazdowska,False,0
19579,Maobin Wang (王茂斌),False,0
19580,Leonidas C Doukakis,False,0
19581,Ivan Pavic,False,0
19582,ANDREEA MARIA STOIAN,False,0
19583,Hassan I. Ibrahim,False,0
19584,Christopher Bennett,True,218
19585,Sławomir Śmiech,False,0
19586,Maria V. Ivanova,False,0
19587,Valentina Kiritchenko,False,0
19588,Mikhail Batsyn,False,0
19589,Wahidmurni,False,0
19590,Tim Komarek,False,0
19591,"Галицький економічний вісник, Galician Economic Bulletin, наукове фахове видання",False,0
19592,Zhengmin Liu,False,0
19593,Tomislav Baković,False,0
19594,Weiming Li,False,0
19595,Damian S. Damianov,False,0
19596,James Cilke,False,0
19597,Milán Magdics,False,0
19598,"Raisz, Dávid",False,0
19599,Haruna Issahaku (PhD),False,0
19600,Vladan Pavlović,True,2866
19601,Utteeyo Dasgupta,False,0
19602,Jonathan E Booth,False,0
19603,Catherine Allerton,False,0
19604,Francesca Foliano,False,0
19605,Оксана Охріменко  Oksana Okhrimenko,False,0
19606,Laura Anselmi,False,0
19607,Maximiliane Sievert,False,0
19608,Grisna Anggadwita,False,0
19609,Sobei H. Oda,False,0
19610,Michael Ben-Gad,False,0
19611,Yuzhe Zhang,False,0
19612,Brant Abbott,False,0
19613,Simone Wegge,False,0
19614,Fedor Iskhakov,False,0
19615,Sarit Shalhevet,False,0
19616,Balázs Czél,False,0
19617,Jen Tarr,False,0
19618,xiaoyu wu,False,0
19619,Солодка Ольга Олегівна / Olga Solodka / Солодкая Ольга Олеговна / Olga Solodkaya,False,0
19620,Marzena Stor,False,0
19621,Bjørn Hansen,True,469
19622,"Ampaitepin S., (PhD. in Energy Science :Energy Economics)",False,0
19623,Keith Jacks Gamble,False,0
19624,Oleg Poldin,False,0
19625,Oxana Sinyavskaya,False,0
19626,Daniel Sakyi,False,0
19627,Cletus Agu,False,0
19628,Алексей Викторович Васильев,False,0
19629,Deane Harder,False,0
19630,Ricardo Perez Luyo,False,0
19631,Alex Marten,False,0
19632,Raimund M. Kovacevic,False,0
19633,Markus Jochmann,False,0
19634,Vasileios zikos,False,0
19635,Brian Hill,True,1841
19636,Marek A. Dąbrowski,False,0
19637,Lars Ravn-Jonsen,False,0
19638,Sara le Roux,False,0
19639,Deacue Fields,False,0
19640,Luca Pennacchio,False,0
19641,Simon Jäger,False,0
19642,Tatiana Yakushkina,False,0
19643,Curtis R. Price,False,0
19644,Cecilia Ritho,False,0
19645,Johanna Frösén,False,0
19646,Martin Blom,False,0
19647,Sarah A. Janzen,False,0
19648,Nicole Bosch,False,0
19649,Mark Linthicum,False,0
19650,Natascha Zaun,False,0
19651,Peter M. Frank,False,0
19652,Karen van der Wiel,False,0
19653,Alan Grant,True,1276
19654,Osei Yeboah,False,0
19655,bertrand lemennicier,False,0
19656,José Luis Álvarez,True,466
19657,Graham Cookson,False,0
19658,Péter Vingelmann,False,0
19659,Rob Luginbuhl,False,0
19660,Mika Skippari,False,0
19661,Elisabetta Merlo,False,0
19662,Ana Hidalgo-Cabrillana,False,0
19663,JABAL TARIK IBRAHIM,False,0
19664,Miklós Balogh,False,0
19665,Anderson Tadeu Marques Cavalcante,False,0
19666,Yu Zhou,True,274
19667,Davide Radi,False,0
19668,Daniel L. Hicks,False,0
19669,Antonio Carlos Macedo e Silva,False,0
19670,Attila Kőrösi,False,0
19671,Gert-Jan Put,False,0
19672,Pierre Fleckinger,False,0
19673,Giovanni Favero,False,0
19674,Li Yu,True,1082
19675,Chun-Hsien Yeh,False,0
19676,Abdur Razzaque Sarker,False,0
19677,Adriano Marcos Rodrigues Figueiredo,False,0
19678,Facundo Piguillem,False,0
19679,Muhammad Bilal Kadri,False,0
19680,Nikolaos Tsalis,False,0
19681,David Procházka,False,0
19682,Christopher A. Wada,False,0
19683,Tanya Chavdarova,False,0
19684,Ling Feng,False,0
19685,Andrea Piano Mortari,False,0
19686,Рожко Олександр Дмитрович / Olexandr Rozhko/ Рожко Александр Дмитриевич,False,0
19687,Alessandro Gnoatto,False,0
19688,Lucian Luca,False,0
19689,Renata Winkler,False,0
19690,Brad Larsen,True,11620
19691,Takashi Kunimoto,False,0
19692,Silvia Gatti,False,0
19693,Gueorgui I. Kolev,False,0
19694,Louise Johannesson,False,0
